date,customer_id,store_id,age,gender,age_group,product_name,category,units_sold,unit_price,discount_applied,discounted,sales_amount
2025-04-11,cust_652,store_5,42,M,40s_M,Red Wine (750ml),Alcohol,3,7.5,0.1,TRUE,20.25
2025-05-03,cust_182,store_4,61,F,60s_F,Herbal Tea,Beverages,1,2.0,0.0,FALSE,2.0
2025-04-01,cust_317,store_4,30,M,30s_M,Cheddar Cheese,Dairy,2,2.5,0.1,TRUE,4.5
2025-03-26,cust_793,store_4,11,F,10s_F,Granola Bar,Snacks,2,1.5,0.05,TRUE,2.85
2025-03-23,cust_600,store_2,49,M,40s_M,Cheddar Cheese,Dairy,1,2.5,0.15,TRUE,2.12
2025-03-15,cust_361,store_4,13,F,10s_F,Smoothie Drink,Beverages,2,2.2,0.05,TRUE,4.18
2025-04-08,cust_111,store_3,64,F,60s_F,Avocados,Produce,1,2.4,0.05,TRUE,2.28
2025-04-23,cust_135,store_4,16,M,10s_M,Energy Drink,Beverages,3,1.8,0.0,FALSE,5.4
2025-03-15,cust_456,store_1,16,M,10s_M,Cola (500ml),Beverages,3,1.2,0.0,FALSE,3.6
2025-03-26,cust_767,store_2,29,F,20s_F,Salad Bowl,Ready Meals,2,3.2,0.05,TRUE,6.08
2025-04-09,cust_781,store_1,35,M,30s_M,Whisky (700ml),Alcohol,1,15.0,0.1,TRUE,13.5
2025-05-06,cust_831,store_5,65,M,60s_M,Cheddar Cheese,Dairy,1,2.5,0.1,TRUE,2.25
2025-05-10,cust_782,store_5,59,M,50s_M,Whisky (700ml),Alcohol,1,15.0,0.05,TRUE,14.25
2025-04-30,cust_522,store_2,11,F,10s_F,Salad Bowl,Ready Meals,2,3.2,0.0,FALSE,6.4
2025-03-08,cust_378,store_1,55,M,50s_M,Red Wine (750ml),Alcohol,3,7.5,0.1,TRUE,20.25
2025-04-04,cust_276,store_5,56,F,50s_F,Cheddar Cheese,Dairy,1,2.5,0.05,TRUE,2.38
2025-05-03,cust_36,store_1,48,M,40s_M,Red Wine (750ml),Alcohol,2,7.5,0.0,FALSE,15.0
2025-03-26,cust_566,store_3,62,F,60s_F,Cheddar Cheese,Dairy,1,2.5,0.05,TRUE,2.38
2025-05-06,cust_671,store_1,50,F,50s_F,Cheddar Cheese,Dairy,4,2.5,0.15,TRUE,8.5
2025-05-09,cust_462,store_3,32,F,30s_F,Granola Bar,Snacks,1,1.5,0.05,TRUE,1.42
2025-03-10,cust_937,store_4,40,M,40s_M,Instant Noodles,Pantry,3,1.2,0.0,FALSE,3.6
2025-05-01,cust_606,store_5,38,M,30s_M,Whisky (700ml),Alcohol,3,15.0,0.05,TRUE,42.75
2025-04-19,cust_217,store_4,23,F,20s_F,Greek Yoghurt,Dairy,3,2.0,0.05,TRUE,5.7
2025-05-01,cust_71,store_2,33,M,30s_M,Whole Chicken,Meat,1,5.0,0.05,TRUE,4.75
2025-03-15,cust_887,store_4,56,M,50s_M,Whisky (700ml),Alcohol,2,15.0,0.15,TRUE,25.5
2025-04-18,cust_994,store_3,39,F,30s_F,Frozen Berries,Frozen Foods,4,2.8,0.0,FALSE,11.2
2025-04-28,cust_512,store_4,35,F,30s_F,Granola Bar,Snacks,1,1.5,0.1,TRUE,1.35
2025-04-13,cust_381,store_5,40,F,40s_F,Greek Yoghurt,Dairy,4,2.0,0.15,TRUE,6.8
2025-04-07,cust_606,store_5,35,F,30s_F,Salad Bowl,Ready Meals,1,3.2,0.15,TRUE,2.72
2025-03-06,cust_660,store_4,51,M,50s_M,Red Wine (750ml),Alcohol,1,7.5,0.0,FALSE,7.5
2025-04-18,cust_653,store_4,22,M,20s_M,Frozen Pizza,Frozen Foods,4,3.5,0.1,TRUE,12.6
2025-03-19,cust_530,store_1,47,M,40s_M,Red Wine (750ml),Alcohol,2,7.5,0.05,TRUE,14.25
2025-03-25,cust_500,store_4,49,F,40s_F,Cheddar Cheese,Dairy,4,2.5,0.05,TRUE,9.5
2025-05-07,cust_364,store_3,13,F,10s_F,Granola Bar,Snacks,1,1.5,0.05,TRUE,1.42
2025-03-13,cust_655,store_2,23,M,20s_M,Energy Drink,Beverages,2,1.8,0.1,TRUE,3.24
2025-03-19,cust_752,store_1,41,M,40s_M,Red Wine (750ml),Alcohol,1,7.5,0.15,TRUE,6.38
2025-04-01,cust_997,store_4,57,M,50s_M,Instant Noodles,Pantry,3,1.2,0.15,TRUE,3.06
2025-04-21,cust_554,store_5,33,F,30s_F,Greek Yoghurt,Dairy,4,2.0,0.05,TRUE,7.6
2025-04-15,cust_777,store_4,42,F,40s_F,Herbal Tea,Beverages,4,2.0,0.1,TRUE,7.2
2025-03-14,cust_154,store_1,65,F,60s_F,Cheddar Cheese,Dairy,2,2.5,0.0,FALSE,5.0
2025-04-19,cust_892,store_5,52,M,50s_M,Mixed Nuts,Snacks,1,2.9,0.05,TRUE,2.75
2025-04-05,cust_545,store_3,56,F,50s_F,Mixed Nuts,Snacks,1,2.9,0.1,TRUE,2.61
2025-05-09,cust_605,store_4,55,M,50s_M,Mixed Nuts,Snacks,2,2.9,0.1,TRUE,5.22
2025-05-03,cust_333,store_1,37,M,30s_M,Whisky (700ml),Alcohol,3,15.0,0.0,FALSE,45.0
2025-05-05,cust_935,store_3,47,M,40s_M,Red Wine (750ml),Alcohol,1,7.5,0.15,TRUE,6.38
2025-03-12,cust_696,store_3,19,M,10s_M,Granola Bar,Snacks,1,1.5,0.15,TRUE,1.27
2025-04-12,cust_635,store_5,29,M,20s_M,Cola (500ml),Beverages,2,1.2,0.15,TRUE,2.04
2025-03-18,cust_910,store_5,53,F,50s_F,Avocados,Produce,2,2.4,0.05,TRUE,4.56
2025-03-28,cust_832,store_1,50,F,50s_F,Avocados,Produce,3,2.4,0.15,TRUE,6.12
2025-04-10,cust_466,store_5,59,F,50s_F,Mixed Nuts,Snacks,4,2.9,0.05,TRUE,11.02
2025-04-12,cust_573,store_2,39,M,30s_M,Whisky (700ml),Alcohol,2,15.0,0.15,TRUE,25.5
2025-05-04,cust_931,store_1,41,F,40s_F,Herbal Tea,Beverages,4,2.0,0.15,TRUE,6.8
2025-03-07,cust_366,store_4,17,M,10s_M,Energy Drink,Beverages,2,1.8,0.05,TRUE,3.42
2025-04-19,cust_117,store_4,65,M,60s_M,Herbal Tea,Beverages,4,2.0,0.15,TRUE,6.8
2025-03-04,cust_846,store_1,63,F,60s_F,Avocados,Produce,4,2.4,0.0,FALSE,9.6
2025-03-24,cust_240,store_1,42,F,40s_F,Greek Yoghurt,Dairy,3,2.0,0.15,TRUE,5.1
2025-03-02,cust_96,store_2,40,M,40s_M,Cheddar Cheese,Dairy,2,2.5,0.1,TRUE,4.5
2025-03-02,cust_801,store_4,57,M,50s_M,Mixed Nuts,Snacks,3,2.9,0.0,FALSE,8.7
2025-03-14,cust_596,store_2,44,F,40s_F,Herbal Tea,Beverages,3,2.0,0.1,TRUE,5.4
2025-05-08,cust_411,store_4,17,F,10s_F,Salad Bowl,Ready Meals,3,3.2,0.15,TRUE,8.16
2025-03-05,cust_938,store_5,48,M,40s_M,Red Wine (750ml),Alcohol,2,7.5,0.05,TRUE,14.25
2025-03-16,cust_13,store_3,25,F,20s_F,Salad Bowl,Ready Meals,4,3.2,0.05,TRUE,12.16
2025-03-05,cust_597,store_4,36,M,30s_M,Red Wine (750ml),Alcohol,3,7.5,0.15,TRUE,19.12
2025-03-09,cust_279,store_2,32,F,30s_F,Greek Yoghurt,Dairy,3,2.0,0.0,FALSE,6.0
2025-04-03,cust_325,store_2,18,F,10s_F,Granola Bar,Snacks,1,1.5,0.1,TRUE,1.35
2025-04-23,cust_592,store_3,10,M,10s_M,Potato Crisps,Snacks,2,1.3,0.15,TRUE,2.21
2025-03-18,cust_395,store_4,24,M,20s_M,Energy Drink,Beverages,2,1.8,0.0,FALSE,3.6
2025-04-30,cust_278,store_2,31,M,30s_M,Red Wine (750ml),Alcohol,4,7.5,0.15,TRUE,25.5
2025-03-31,cust_360,store_1,42,F,40s_F,Smoothie Drink,Beverages,2,2.2,0.1,TRUE,3.96
2025-04-04,cust_940,store_2,46,F,40s_F,Smoothie Drink,Beverages,1,2.2,0.1,TRUE,1.98
2025-03-25,cust_588,store_5,47,F,40s_F,Smoothie Drink,Beverages,2,2.2,0.1,TRUE,3.96
2025-04-28,cust_769,store_2,19,F,10s_F,Granola Bar,Snacks,1,1.5,0.1,TRUE,1.35
2025-03-02,cust_381,store_5,37,F,30s_F,Greek Yoghurt,Dairy,2,2.0,0.0,FALSE,4.0
2025-03-20,cust_637,store_2,40,M,40s_M,Instant Noodles,Pantry,2,1.2,0.0,FALSE,2.4
2025-05-06,cust_976,store_1,63,F,60s_F,Greek Yoghurt,Dairy,1,2.0,0.1,TRUE,1.8
2025-03-22,cust_215,store_4,39,M,30s_M,Whole Chicken,Meat,2,5.0,0.15,TRUE,8.5
2025-04-26,cust_632,store_1,18,M,10s_M,Cola (500ml),Beverages,3,1.2,0.15,TRUE,3.06
2025-03-19,cust_247,store_2,54,M,50s_M,Instant Noodles,Pantry,4,1.2,0.0,FALSE,4.8
2025-03-31,cust_567,store_4,18,M,10s_M,Energy Drink,Beverages,4,1.8,0.0,FALSE,7.2
2025-03-17,cust_344,store_5,59,F,50s_F,Cheddar Cheese,Dairy,1,2.5,0.05,TRUE,2.38
2025-03-11,cust_317,store_2,37,F,30s_F,Granola Bar,Snacks,3,1.5,0.05,TRUE,4.27
2025-03-24,cust_89,store_5,47,F,40s_F,Greek Yoghurt,Dairy,2,2.0,0.1,TRUE,3.6
2025-03-31,cust_125,store_5,24,M,20s_M,Cola (500ml),Beverages,2,1.2,0.0,FALSE,2.4
2025-04-22,cust_60,store_5,37,F,30s_F,Salad Bowl,Ready Meals,1,3.2,0.0,FALSE,3.2
2025-04-30,cust_724,store_4,20,F,20s_F,Salad Bowl,Ready Meals,2,3.2,0.15,TRUE,5.44
2025-05-09,cust_412,store_1,47,M,40s_M,Instant Noodles,Pantry,2,1.2,0.05,TRUE,2.28
2025-03-03,cust_825,store_2,24,F,20s_F,Greek Yoghurt,Dairy,4,2.0,0.0,FALSE,8.0
2025-04-29,cust_102,store_1,44,F,40s_F,Herbal Tea,Beverages,1,2.0,0.1,TRUE,1.8
2025-03-30,cust_586,store_1,27,F,20s_F,Greek Yoghurt,Dairy,2,2.0,0.15,TRUE,3.4
2025-05-07,cust_20,store_3,50,F,50s_F,Mixed Nuts,Snacks,2,2.9,0.1,TRUE,5.22
2025-04-18,cust_865,store_4,51,F,50s_F,Mixed Nuts,Snacks,1,2.9,0.15,TRUE,2.46
2025-05-04,cust_722,store_3,38,M,30s_M,Whisky (700ml),Alcohol,3,15.0,0.0,FALSE,45.0
2025-04-20,cust_434,store_4,12,F,10s_F,Salad Bowl,Ready Meals,4,3.2,0.15,TRUE,10.88
2025-05-05,cust_297,store_1,54,M,50s_M,Mixed Nuts,Snacks,1,2.9,0.15,TRUE,2.46
2025-03-30,cust_411,store_1,40,M,40s_M,Instant Noodles,Pantry,2,1.2,0.05,TRUE,2.28
2025-04-24,cust_690,store_1,43,M,40s_M,Cheddar Cheese,Dairy,2,2.5,0.05,TRUE,4.75
2025-04-10,cust_6,store_2,40,F,40s_F,Greek Yoghurt,Dairy,3,2.0,0.0,FALSE,6.0
2025-03-27,cust_252,store_1,17,F,10s_F,Smoothie Drink,Beverages,2,2.2,0.1,TRUE,3.96
2025-03-15,cust_591,store_3,26,M,20s_M,Frozen Pizza,Frozen Foods,3,3.5,0.05,TRUE,9.97
2025-04-18,cust_723,store_2,49,M,40s_M,Cheddar Cheese,Dairy,3,2.5,0.1,TRUE,6.75
2025-03-07,cust_628,store_5,13,F,10s_F,Avocados,Produce,3,2.4,0.05,TRUE,6.84
2025-04-23,cust_375,store_4,11,M,10s_M,Granola Bar,Snacks,2,1.5,0.05,TRUE,2.85
2025-04-22,cust_756,store_5,16,M,10s_M,Granola Bar,Snacks,2,1.5,0.1,TRUE,2.7
2025-03-08,cust_890,store_1,19,M,10s_M,Cola (500ml),Beverages,3,1.2,0.0,FALSE,3.6
2025-03-27,cust_453,store_1,20,F,20s_F,Smoothie Drink,Beverages,2,2.2,0.0,FALSE,4.4
2025-03-18,cust_576,store_2,39,M,30s_M,Red Wine (750ml),Alcohol,4,7.5,0.15,TRUE,25.5
2025-04-02,cust_761,store_5,20,M,20s_M,Cola (500ml),Beverages,4,1.2,0.15,TRUE,4.08
2025-03-27,cust_672,store_4,28,F,20s_F,Frozen Berries,Frozen Foods,2,2.8,0.15,TRUE,4.76
2025-03-08,cust_123,store_4,39,M,30s_M,Whole Chicken,Meat,3,5.0,0.15,TRUE,12.75
2025-04-06,cust_500,store_5,22,F,20s_F,Salad Bowl,Ready Meals,3,3.2,0.1,TRUE,8.64
2025-04-17,cust_386,store_1,43,F,40s_F,Cheddar Cheese,Dairy,3,2.5,0.15,TRUE,6.38
2025-04-19,cust_948,store_2,18,M,10s_M,Potato Crisps,Snacks,1,1.3,0.1,TRUE,1.17
2025-03-20,cust_967,store_4,31,F,30s_F,Granola Bar,Snacks,2,1.5,0.1,TRUE,2.7
2025-03-28,cust_452,store_3,55,F,50s_F,Avocados,Produce,3,2.4,0.0,FALSE,7.2
2025-03-08,cust_768,store_1,57,F,50s_F,Herbal Tea,Beverages,4,2.0,0.15,TRUE,6.8
2025-03-31,cust_58,store_5,29,F,20s_F,Greek Yoghurt,Dairy,3,2.0,0.05,TRUE,5.7
2025-04-15,cust_610,store_2,14,M,10s_M,Potato Crisps,Snacks,3,1.3,0.05,TRUE,3.71
2025-03-24,cust_713,store_5,33,F,30s_F,Greek Yoghurt,Dairy,4,2.0,0.0,FALSE,8.0
2025-03-05,cust_124,store_4,42,M,40s_M,Instant Noodles,Pantry,2,1.2,0.15,TRUE,2.04
2025-04-30,cust_245,store_2,64,M,60s_M,Red Wine (750ml),Alcohol,3,7.5,0.05,TRUE,21.38
2025-05-02,cust_524,store_5,48,F,40s_F,Smoothie Drink,Beverages,4,2.2,0.05,TRUE,8.36
2025-03-18,cust_521,store_5,59,F,50s_F,Mixed Nuts,Snacks,1,2.9,0.0,FALSE,2.9
2025-03-26,cust_634,store_3,47,M,40s_M,Red Wine (750ml),Alcohol,4,7.5,0.05,TRUE,28.5
2025-03-07,cust_215,store_4,15,F,10s_F,Smoothie Drink,Beverages,1,2.2,0.15,TRUE,1.87
2025-05-03,cust_945,store_2,48,F,40s_F,Cheddar Cheese,Dairy,3,2.5,0.1,TRUE,6.75
2025-04-02,cust_473,store_5,23,M,20s_M,Cola (500ml),Beverages,4,1.2,0.15,TRUE,4.08
2025-03-24,cust_752,store_1,33,F,30s_F,Greek Yoghurt,Dairy,1,2.0,0.0,FALSE,2.0
2025-03-27,cust_208,store_2,32,F,30s_F,Greek Yoghurt,Dairy,3,2.0,0.0,FALSE,6.0
2025-03-04,cust_394,store_3,13,M,10s_M,Granola Bar,Snacks,4,1.5,0.0,FALSE,6.0
2025-03-25,cust_623,store_4,20,F,20s_F,Salad Bowl,Ready Meals,4,3.2,0.0,FALSE,12.8
2025-03-03,cust_518,store_5,11,M,10s_M,Granola Bar,Snacks,2,1.5,0.15,TRUE,2.55
2025-04-06,cust_995,store_4,16,M,10s_M,Energy Drink,Beverages,4,1.8,0.15,TRUE,6.12
2025-03-22,cust_984,store_5,37,M,30s_M,Cheddar Cheese,Dairy,2,2.5,0.1,TRUE,4.5
2025-04-29,cust_868,store_1,35,F,30s_F,Granola Bar,Snacks,4,1.5,0.05,TRUE,5.7
2025-05-04,cust_180,store_4,19,F,10s_F,Salad Bowl,Ready Meals,1,3.2,0.1,TRUE,2.88
2025-04-15,cust_765,store_1,31,M,30s_M,Whisky (700ml),Alcohol,4,15.0,0.15,TRUE,51.0
2025-03-03,cust_939,store_1,11,F,10s_F,Avocados,Produce,1,2.4,0.1,TRUE,2.16
2025-05-04,cust_152,store_3,11,F,10s_F,Granola Bar,Snacks,4,1.5,0.0,FALSE,6.0
2025-04-25,cust_44,store_1,40,F,40s_F,Herbal Tea,Beverages,3,2.0,0.05,TRUE,5.7
2025-03-21,cust_509,store_5,23,F,20s_F,Salad Bowl,Ready Meals,3,3.2,0.1,TRUE,8.64
2025-04-24,cust_215,store_2,19,F,10s_F,Smoothie Drink,Beverages,1,2.2,0.1,TRUE,1.98
2025-03-06,cust_226,store_4,44,M,40s_M,Whisky (700ml),Alcohol,1,15.0,0.15,TRUE,12.75
2025-03-11,cust_285,store_4,53,F,50s_F,Cheddar Cheese,Dairy,2,2.5,0.1,TRUE,4.5
2025-03-31,cust_275,store_1,37,M,30s_M,Whisky (700ml),Alcohol,1,15.0,0.05,TRUE,14.25
2025-04-05,cust_362,store_1,27,F,20s_F,Salad Bowl,Ready Meals,4,3.2,0.0,FALSE,12.8
2025-03-02,cust_722,store_2,60,F,60s_F,Herbal Tea,Beverages,4,2.0,0.0,FALSE,8.0
2025-03-18,cust_39,store_2,22,M,20s_M,Beef Jerky,Snacks,4,3.5,0.05,TRUE,13.3
2025-04-19,cust_107,store_1,17,F,10s_F,Salad Bowl,Ready Meals,2,3.2,0.0,FALSE,6.4
2025-03-06,cust_849,store_3,20,M,20s_M,Beef Jerky,Snacks,2,3.5,0.0,FALSE,7.0
2025-04-26,cust_940,store_5,23,M,20s_M,Beef Jerky,Snacks,4,3.5,0.0,FALSE,14.0
2025-03-18,cust_27,store_3,46,F,40s_F,Cheddar Cheese,Dairy,4,2.5,0.15,TRUE,8.5
2025-05-08,cust_323,store_1,60,F,60s_F,Herbal Tea,Beverages,4,2.0,0.0,FALSE,8.0
2025-03-04,cust_602,store_2,41,M,40s_M,Cheddar Cheese,Dairy,3,2.5,0.15,TRUE,6.38
2025-03-17,cust_242,store_1,32,F,30s_F,Frozen Berries,Frozen Foods,4,2.8,0.0,FALSE,11.2
2025-04-22,cust_43,store_1,17,M,10s_M,Cola (500ml),Beverages,4,1.2,0.1,TRUE,4.32
2025-04-30,cust_538,store_5,64,M,60s_M,Herbal Tea,Beverages,1,2.0,0.05,TRUE,1.9
2025-04-23,cust_945,store_3,43,F,40s_F,Herbal Tea,Beverages,2,2.0,0.0,FALSE,4.0
2025-04-26,cust_629,store_2,62,F,60s_F,Greek Yoghurt,Dairy,1,2.0,0.1,TRUE,1.8
2025-04-21,cust_367,store_2,50,M,50s_M,Mixed Nuts,Snacks,4,2.9,0.15,TRUE,9.86
2025-05-06,cust_937,store_5,65,F,60s_F,Greek Yoghurt,Dairy,1,2.0,0.15,TRUE,1.7
2025-03-01,cust_678,store_5,26,M,20s_M,Energy Drink,Beverages,3,1.8,0.1,TRUE,4.86
2025-03-10,cust_60,store_3,13,F,10s_F,Smoothie Drink,Beverages,3,2.2,0.1,TRUE,5.94
2025-03-07,cust_630,store_3,62,F,60s_F,Herbal Tea,Beverages,4,2.0,0.05,TRUE,7.6
2025-03-11,cust_514,store_3,38,M,30s_M,Whisky (700ml),Alcohol,3,15.0,0.05,TRUE,42.75
2025-05-03,cust_86,store_3,39,F,30s_F,Granola Bar,Snacks,4,1.5,0.0,FALSE,6.0
2025-04-16,cust_395,store_3,44,F,40s_F,Cheddar Cheese,Dairy,1,2.5,0.05,TRUE,2.38
2025-03-13,cust_122,store_3,39,F,30s_F,Greek Yoghurt,Dairy,1,2.0,0.1,TRUE,1.8
2025-04-26,cust_576,store_5,17,F,10s_F,Salad Bowl,Ready Meals,4,3.2,0.15,TRUE,10.88
2025-04-04,cust_253,store_4,16,M,10s_M,Granola Bar,Snacks,1,1.5,0.05,TRUE,1.42
2025-04-08,cust_391,store_4,40,M,40s_M,Instant Noodles,Pantry,3,1.2,0.05,TRUE,3.42
2025-03-14,cust_63,store_1,55,M,50s_M,Mixed Nuts,Snacks,3,2.9,0.05,TRUE,8.26
2025-03-01,cust_920,store_4,13,M,10s_M,Cola (500ml),Beverages,3,1.2,0.15,TRUE,3.06
2025-03-20,cust_922,store_3,20,M,20s_M,Frozen Pizza,Frozen Foods,2,3.5,0.1,TRUE,6.3
2025-04-25,cust_482,store_3,13,M,10s_M,Potato Crisps,Snacks,3,1.3,0.1,TRUE,3.51
2025-03-12,cust_410,store_4,11,M,10s_M,Potato Crisps,Snacks,3,1.3,0.15,TRUE,3.32
2025-04-20,cust_384,store_5,28,M,20s_M,Frozen Pizza,Frozen Foods,3,3.5,0.0,FALSE,10.5
2025-04-24,cust_879,store_4,29,M,20s_M,Energy Drink,Beverages,2,1.8,0.1,TRUE,3.24
2025-05-08,cust_918,store_1,25,F,20s_F,Greek Yoghurt,Dairy,3,2.0,0.05,TRUE,5.7
2025-05-10,cust_297,store_2,64,F,60s_F,Herbal Tea,Beverages,4,2.0,0.05,TRUE,7.6
2025-03-06,cust_10,store_1,53,M,50s_M,Whisky (700ml),Alcohol,3,15.0,0.15,TRUE,38.25
2025-04-19,cust_643,store_4,35,M,30s_M,Red Wine (750ml),Alcohol,1,7.5,0.15,TRUE,6.38
2025-05-10,cust_338,store_1,45,M,40s_M,Cheddar Cheese,Dairy,4,2.5,0.15,TRUE,8.5
2025-04-17,cust_594,store_5,44,F,40s_F,Smoothie Drink,Beverages,2,2.2,0.0,FALSE,4.4
2025-04-15,cust_812,store_4,26,M,20s_M,Frozen Pizza,Frozen Foods,4,3.5,0.1,TRUE,12.6
2025-04-01,cust_900,store_3,31,M,30s_M,Red Wine (750ml),Alcohol,4,7.5,0.05,TRUE,28.5
2025-05-02,cust_377,store_4,39,F,30s_F,Granola Bar,Snacks,1,1.5,0.0,FALSE,1.5
2025-05-03,cust_681,store_5,27,M,20s_M,Cola (500ml),Beverages,2,1.2,0.0,FALSE,2.4
2025-03-02,cust_325,store_1,19,F,10s_F,Smoothie Drink,Beverages,4,2.2,0.15,TRUE,7.48
2025-04-21,cust_967,store_5,20,F,20s_F,Salad Bowl,Ready Meals,1,3.2,0.1,TRUE,2.88
2025-03-11,cust_632,store_1,47,F,40s_F,Greek Yoghurt,Dairy,2,2.0,0.05,TRUE,3.8
2025-03-09,cust_784,store_4,30,M,30s_M,Whisky (700ml),Alcohol,4,15.0,0.15,TRUE,51.0
2025-04-17,cust_248,store_2,40,M,40s_M,Instant Noodles,Pantry,2,1.2,0.15,TRUE,2.04
2025-03-12,cust_476,store_5,54,F,50s_F,Mixed Nuts,Snacks,4,2.9,0.15,TRUE,9.86
2025-03-02,cust_89,store_1,33,M,30s_M,Whisky (700ml),Alcohol,3,15.0,0.05,TRUE,42.75
2025-04-15,cust_932,store_3,52,F,50s_F,Cheddar Cheese,Dairy,2,2.5,0.0,FALSE,5.0
2025-04-23,cust_537,store_5,61,M,60s_M,Herbal Tea,Beverages,1,2.0,0.15,TRUE,1.7
2025-04-28,cust_385,store_2,38,F,30s_F,Salad Bowl,Ready Meals,1,3.2,0.15,TRUE,2.72
2025-03-11,cust_602,store_4,54,M,50s_M,Instant Noodles,Pantry,3,1.2,0.05,TRUE,3.42
2025-03-18,cust_259,store_1,16,F,10s_F,Salad Bowl,Ready Meals,3,3.2,0.15,TRUE,8.16
2025-03-22,cust_46,store_4,42,M,40s_M,Whisky (700ml),Alcohol,1,15.0,0.0,FALSE,15.0
2025-05-06,cust_525,store_3,13,F,10s_F,Avocados,Produce,3,2.4,0.0,FALSE,7.2
2025-03-10,cust_839,store_3,29,M,20s_M,Beef Jerky,Snacks,2,3.5,0.1,TRUE,6.3
2025-04-29,cust_395,store_2,43,F,40s_F,Cheddar Cheese,Dairy,4,2.5,0.0,FALSE,10.0
2025-05-06,cust_68,store_2,11,F,10s_F,Smoothie Drink,Beverages,1,2.2,0.1,TRUE,1.98
2025-04-07,cust_830,store_3,36,M,30s_M,Whole Chicken,Meat,2,5.0,0.0,FALSE,10.0
2025-04-01,cust_306,store_4,27,F,20s_F,Frozen Berries,Frozen Foods,3,2.8,0.05,TRUE,7.98
2025-04-07,cust_997,store_2,30,M,30s_M,Red Wine (750ml),Alcohol,2,7.5,0.15,TRUE,12.75
2025-03-24,cust_662,store_3,63,M,60s_M,Cheddar Cheese,Dairy,3,2.5,0.05,TRUE,7.12
2025-03-20,cust_89,store_2,34,M,30s_M,Whole Chicken,Meat,4,5.0,0.05,TRUE,19.0
2025-04-02,cust_375,store_2,41,M,40s_M,Whisky (700ml),Alcohol,3,15.0,0.15,TRUE,38.25
2025-04-03,cust_723,store_2,62,F,60s_F,Herbal Tea,Beverages,3,2.0,0.0,FALSE,6.0
2025-04-09,cust_560,store_2,65,F,60s_F,Cheddar Cheese,Dairy,1,2.5,0.15,TRUE,2.12
2025-03-21,cust_692,store_2,43,M,40s_M,Cheddar Cheese,Dairy,4,2.5,0.1,TRUE,9.0
2025-05-03,cust_100,store_4,49,M,40s_M,Cheddar Cheese,Dairy,2,2.5,0.0,FALSE,5.0
2025-04-29,cust_470,store_1,39,F,30s_F,Granola Bar,Snacks,4,1.5,0.05,TRUE,5.7
2025-03-09,cust_60,store_1,55,F,50s_F,Avocados,Produce,4,2.4,0.15,TRUE,8.16
2025-03-18,cust_127,store_4,61,M,60s_M,Mixed Nuts,Snacks,2,2.9,0.0,FALSE,5.8
2025-03-29,cust_364,store_4,15,F,10s_F,Granola Bar,Snacks,3,1.5,0.05,TRUE,4.27
2025-03-29,cust_625,store_3,16,M,10s_M,Energy Drink,Beverages,2,1.8,0.05,TRUE,3.42
2025-04-14,cust_590,store_2,58,M,50s_M,Whisky (700ml),Alcohol,4,15.0,0.15,TRUE,51.0
2025-03-27,cust_116,store_1,54,M,50s_M,Instant Noodles,Pantry,4,1.2,0.1,TRUE,4.32
2025-03-09,cust_439,store_3,44,M,40s_M,Whisky (700ml),Alcohol,4,15.0,0.05,TRUE,57.0
2025-04-08,cust_952,store_2,65,F,60s_F,Herbal Tea,Beverages,1,2.0,0.15,TRUE,1.7
2025-05-07,cust_896,store_1,25,M,20s_M,Energy Drink,Beverages,4,1.8,0.1,TRUE,6.48
2025-03-19,cust_481,store_1,17,F,10s_F,Salad Bowl,Ready Meals,2,3.2,0.05,TRUE,6.08
2025-03-24,cust_524,store_2,26,F,20s_F,Salad Bowl,Ready Meals,4,3.2,0.0,FALSE,12.8
2025-03-25,cust_642,store_1,39,F,30s_F,Greek Yoghurt,Dairy,4,2.0,0.15,TRUE,6.8
2025-05-03,cust_383,store_1,48,M,40s_M,Instant Noodles,Pantry,2,1.2,0.05,TRUE,2.28
2025-04-26,cust_305,store_5,35,F,30s_F,Salad Bowl,Ready Meals,1,3.2,0.0,FALSE,3.2
2025-04-27,cust_981,store_3,61,F,60s_F,Herbal Tea,Beverages,4,2.0,0.15,TRUE,6.8
2025-04-04,cust_935,store_3,45,M,40s_M,Instant Noodles,Pantry,3,1.2,0.05,TRUE,3.42
2025-04-27,cust_530,store_2,46,M,40s_M,Cheddar Cheese,Dairy,4,2.5,0.15,TRUE,8.5
2025-05-06,cust_275,store_2,28,M,20s_M,Beef Jerky,Snacks,3,3.5,0.05,TRUE,9.97
2025-04-18,cust_243,store_1,57,M,50s_M,Whisky (700ml),Alcohol,2,15.0,0.15,TRUE,25.5
2025-04-15,cust_41,store_3,46,M,40s_M,Red Wine (750ml),Alcohol,1,7.5,0.05,TRUE,7.12
2025-04-20,cust_573,store_5,29,M,20s_M,Beef Jerky,Snacks,4,3.5,0.1,TRUE,12.6
2025-04-07,cust_260,store_1,27,M,20s_M,Cola (500ml),Beverages,4,1.2,0.15,TRUE,4.08
2025-04-16,cust_843,store_3,40,F,40s_F,Cheddar Cheese,Dairy,4,2.5,0.05,TRUE,9.5
2025-03-07,cust_51,store_2,37,F,30s_F,Frozen Berries,Frozen Foods,1,2.8,0.1,TRUE,2.52
2025-04-30,cust_878,store_5,25,M,20s_M,Energy Drink,Beverages,2,1.8,0.15,TRUE,3.06
